game_id,names,min_players,max_players,min_time,max_time,year,avg_rating,geek_rating,num_votes,age,mechanic,owned,category,designer,weight
155821,Inis,2,4,60,90,2016,7.820010000000001,7.39245,6127,14,"Area Control / Area Influence, Area Movement, Card Drafting, Hand Management, Memory, Modular Board, Tile Placement, Variable Phase Order",8794,"Ancient, Card Game, Miniatures, Mythology",Christian Martinez,2.9367
4098,Age of Steam,1,6,120,120,2002,7.69365,7.39197,7108,13,"Auction/Bidding, Dice Rolling, Player Elimination, Route/Network Building, Tile Placement",6586,"Economic, Trains, Transportation",Martin Wallace,3.9281
10630,Memoir '44,2,8,30,60,2004,7.54025,7.391139999999999,21151,8,"Area Control / Area Influence, Campaign / Battle Card Driven, Dice Rolling, Grid Movement, Hand Management, Modular Board, Simulation",26753,"Miniatures, Wargame, World War II",Richard Borg,2.2765
555,The Princes of Florence,2,5,75,100,2000,7.566660000000001,7.386989999999999,13706,12,"Auction/Bidding, Tile Placement",14532,"City Building, Renaissance","Wolfgang Kramer, Richard Ulrich, Jens Christopher Ulrich",3.2537
128621,Viticulture,2,6,90,90,2013,7.696330000000001,7.3864,7405,13,"Hand Management, Worker Placement",7159,"Economic, Farming","Jamey Stegmaier, Alan Stone",2.9378
215,Tichu,4,4,60,60,1991,7.599010000000001,7.38235,11365,10,"Betting/Wagering, Hand Management, Partnerships, Trick-taking",16778,Card Game,Urs Hostettler,2.3426
161533,Lisboa,1,4,60,120,2017,8.240219999999999,7.37516,2595,12,"Area Control / Area Influence, Card Drafting, Hand Management, Tile Placement",5154,"City Building, Economic, Political",Vital Lacerda,4.4965
129437,Legendary: A Marvel Deck Building Game,1,5,45,45,2012,7.6162,7.371919999999999,15257,14,"Co-operative Play, Deck / Pool Building",23135,"Card Game, Comic Book / Strip",Devin Low,2.4631
9209,Ticket to Ride,2,5,30,60,2004,7.462339999999999,7.36423,55115,8,"Card Drafting, Hand Management, Route/Network Building, Set Collection",70909,"Trains, Travel",Alan R. Moon,1.8694
170042,Raiders of the North Sea,2,4,60,120,2015,7.817080000000001,7.357539999999999,4995,12,"Hand Management, Set Collection, Worker Placement",7998,"Medieval, Nautical",Shem Phillips,2.5824
31481,Galaxy Trucker,2,4,60,60,2007,7.45905,7.349989999999999,23460,10,"Dice Rolling, Partnerships, Tile Placement",24256,"Humor, Real-time, Science Fiction, Space Exploration, Transportation",Vlaada Chvátil,2.3211
20551,Shogun,3,5,150,150,2006,7.5643899999999995,7.349660000000001,11359,12,"Action / Movement Programming, Area Control / Area Influence, Area Movement, Auction/Bidding, Simultaneous Action Selection, Variable Phase Order",11400,"Economic, Medieval, Territory Building",Dirk Henn,3.3745
154203,Imperial Settlers,1,4,45,90,2014,7.517580000000001,7.34655,15365,10,"Card Drafting, Hand Management, Take That, Variable Player Powers",20782,"Ancient, Card Game, City Building, Civilization",Ignacy Trzewiczek,2.7754
54998,Cyclades,2,5,60,90,2009,7.537789999999999,7.34329,14015,13,"Area Control / Area Influence, Area Movement, Auction/Bidding, Card Drafting, Dice Rolling, Set Collection, Variable Phase Order",15087,"Ancient, City Building, Civilization, Fighting, Miniatures, Mythology, Nautical","Bruno Cathala, Ludovic Maublanc",2.8325
7854,YINSH,2,2,30,60,2003,7.696789999999999,7.34059,6002,9,"Grid Movement, Pattern Building",7443,Abstract Strategy,Kris Burm,2.7118
200680,Agricola (Revised Edition),1,4,30,120,2016,8.227739999999999,7.34054,2638,12,"Area Enclosure, Card Drafting, Hand Management, Worker Placement",4461,"Animals, Economic, Farming",Uwe Rosenberg,3.375
146439,BattleLore (Second Edition),2,2,45,90,2013,7.86711,7.33793,4371,14,"Campaign / Battle Card Driven, Dice Rolling, Grid Movement, Modular Board, Variable Player Powers",7475,"Fantasy, Miniatures, Wargame","Richard Borg, Robert A. Kouba",2.7709
12,Ra,2,5,45,60,1999,7.470089999999999,7.33445,16538,12,"Auction/Bidding, Press Your Luck, Set Collection",15679,"Ancient, Mythology",Reiner Knizia,2.3525
140620,Lewis & Clark,1,5,120,120,2013,7.545719999999999,7.33157,10114,14,"Card Drafting, Deck / Pool Building, Hand Management, Point to Point Movement, Worker Placement",12368,"American West, Racing",Cédrick Chaboussit,3.3235
97207,Dungeon Petz,2,4,90,90,2011,7.54245,7.33137,10047,13,"Auction/Bidding, Hand Management, Simultaneous Action Selection, Worker Placement",13341,"Animals, Fantasy, Humor",Vlaada Chvátil,3.5554
822,Carcassonne,2,5,30,45,2000,7.43376,7.330589999999999,77062,8,"Area Control / Area Influence, Tile Placement",108796,"City Building, Medieval, Territory Building",Klaus-Jürgen Wrede,1.9317
22545,Age of Empires III: The Age of Discovery,2,5,90,120,2007,7.57048,7.328130000000001,9236,10,"Area Control / Area Influence, Set Collection, Worker Placement",7806,"Civilization, Exploration, Renaissance, Video Game Theme",Glenn Drover,3.1313
234,Hannibal: Rome vs. Carthage,2,2,40,200,1996,7.82153,7.3273,4477,12,"Area Control / Area Influence, Campaign / Battle Card Driven, Dice Rolling, Point to Point Movement, Simulation",6899,"Ancient, Political, Wargame",Mark Simonitch,3.4194
101721,Mage Wars Arena,2,2,90,90,2012,7.73769,7.3254399999999995,6503,13,"Dice Rolling, Grid Movement, Simultaneous Action Selection, Variable Player Powers",11246,"Card Game, Fantasy, Fighting","Bryan Pope, Benjamin Pope",3.6382
24181,Imperial,2,6,120,180,2006,7.620369999999999,7.32464,7589,13,"Area Control / Area Influence, Area Movement, Stock Holding",6480,"Economic, Nautical, Political",Mac Gerdts,3.5748
25021,Sekigahara: The Unification of Japan,2,2,180,180,2011,8.05306,7.32073,2844,12,"Hand Management, Point to Point Movement, Secret Unit Deployment",5065,"Civil War, Renaissance, Wargame",Matt Calkins,2.7344
93260,Summoner Wars: Master Set,2,4,30,30,2011,7.5765199999999995,7.31905,9382,9,"Dice Rolling, Grid Movement, Hand Management, Variable Player Powers",12105,"Card Game, Fantasy, Fighting",Colby Dauch,2.5175
192291,Sushi Go Party!,2,8,20,20,2016,7.58529,7.31818,9428,8,"Card Drafting, Hand Management, Set Collection, Simultaneous Action Selection",17974,"Card Game, Party Game",Phil Walker-Harding,1.3099
195421,Near and Far,2,4,60,120,2017,8.022780000000001,7.31798,3102,13,"Card Drafting, Dice Rolling, Route/Network Building, Set Collection, Storytelling, Variable Player Powers, Worker Placement",7774,"Adventure, Exploration",Ryan Laukat,2.75
59294,Runewars,2,4,180,240,2010,7.679119999999999,7.312989999999999,6960,14,"Area Control / Area Influence, Area Movement, Auction/Bidding, Modular Board, Simultaneous Action Selection, Variable Player Powers",9032,"Adventure, Fantasy, Fighting, Wargame",Corey Konieczka,3.7621
193037,Dead of Winter: The Long Night,2,5,60,120,2016,7.86923,7.31268,4428,14,"Action Point Allowance System, Area Movement, Co-operative Play, Dice Rolling, Hand Management, Press Your Luck, Storytelling, Variable Player Powers, Voting",11184,"Bluffing, Deduction, Horror, Mature / Adult, Science Fiction, Zombies","Jonathan Gilmour, Isaac Vega",3.4026
38453,Space Alert,1,5,30,30,2008,7.494160000000001,7.31265,12891,12,"Action / Movement Programming, Area Movement, Co-operative Play, Hand Management, Simultaneous Action Selection",17576,"Electronic, Real-time, Science Fiction, Space Exploration",Vlaada Chvátil,2.9429
19857,Glory to Rome,2,5,60,60,2005,7.49165,7.31152,11555,12,"Card Drafting, Hand Management, Set Collection, Variable Phase Order",12799,"Ancient, Card Game, City Building, Economic","Ed Carter, Carl Chudyk",2.9233
118048,Targi,2,2,60,60,2012,7.597919999999999,7.3113399999999995,7239,12,"Modular Board, Set Collection, Worker Placement",10158,Card Game,Andreas Steiger,2.3789
155873,Power Grid Deluxe: Europe/North America,2,6,120,120,2014,8.08767,7.307930000000001,2658,12,"Auction/Bidding, Route/Network Building",4864,"Economic, Industry / Manufacturing",Friedemann Friese,3.2075
199561,Sagrada,1,4,30,45,2017,7.655010000000001,7.30777,6786,14,"Dice Rolling, Pattern Building, Set Collection",10740,"Dice, Puzzle","Adrian Adamescu, Daryl Andrews",1.8504
176494,Isle of Skye: From Chieftain to King,2,5,30,50,2015,7.4863,7.307760000000001,12777,8,"Auction/Bidding, Set Collection, Tile Placement",16970,"Economic, Territory Building","Andreas Pelikan, Alexander Pfister",2.2507
463,Magic: The Gathering,2,2,20,20,1993,7.4539800000000005,7.306139999999999,25708,13,"Hand Management, Player Elimination, Take That",28245,"Card Game, Collectible Components, Fantasy, Fighting",Richard Garfield,3.1634
172818,Above and Below,2,4,90,90,2015,7.58338,7.3053,8264,13,"Action Point Allowance System, Card Drafting, Deck / Pool Building, Dice Rolling, Set Collection, Storytelling, Trading",12933,"Adventure, Book, City Building, Economic, Exploration, Fantasy, Farming, Negotiation",Ryan Laukat,2.5483
181304,Mysterium,2,7,42,42,2015,7.45528,7.30462,18627,10,"Co-operative Play, Hand Management, Pattern Recognition",28305,"Deduction, Murder/Mystery, Party Game","Oleksandr Nevskiy, Oleg Sidorenko",1.9197
127060,Bora Bora,2,4,60,120,2013,7.581739999999999,7.30364,7376,12,"Dice Rolling, Set Collection, Worker Placement",10105,Dice,Stefan Feld,3.7452
27708,1960: The Making of the President,2,2,90,120,2007,7.59002,7.30202,7589,12,"Area Control / Area Influence, Campaign / Battle Card Driven, Hand Management",8940,Political,"Christian Leonhard, Jason Matthews",3.1973
203993,Lorenzo il Magnifico,2,4,60,120,2016,7.846189999999999,7.29823,3795,12,"Card Drafting, Dice Rolling, Variable Player Powers, Worker Placement",5057,Renaissance,"Flaminia Brasini, Virginio Gigli, Simone Luciani",3.2212
108745,Seasons,2,4,60,60,2012,7.45205,7.297860000000001,16042,14,"Card Drafting, Dice Rolling, Hand Management, Take That",19382,"Card Game, Dice, Fantasy",Régis Bonnessée,2.7705
82222,Xia: Legends of a Drift System,3,5,60,180,2014,7.8269899999999994,7.296530000000001,4511,12,"Action Point Allowance System, Dice Rolling, Grid Movement, Modular Board, Pick-up and Deliver, Roll / Spin and Move, Tile Placement, Variable Player Powers",7127,"Adventure, Exploration, Fighting, Miniatures, Science Fiction, Space Exploration, Transportation",Cody Miller,3.1311
48726,Alien Frontiers,2,4,90,90,2010,7.471760000000001,7.2964199999999995,12445,13,"Area Control / Area Influence, Card Drafting, Dice Rolling, Worker Placement",12783,"Dice, Science Fiction",Tory Niemann,2.572
66589,Navegador,2,5,60,90,2010,7.57863,7.28503,6793,12,Area Movement,6555,"Economic, Exploration, Nautical, Renaissance",Mac Gerdts,3.0916
54138,Imperial 2030,2,6,120,120,2009,7.733110000000001,7.27831,4603,12,"Area Control / Area Influence, Area Movement, Stock Holding",4979,"Economic, Fighting, Nautical, Political",Mac Gerdts,3.4952
421,1830: Railways & Robber Barons,2,7,180,360,1986,7.8315,7.27755,3658,14,"Auction/Bidding, Route/Network Building, Stock Holding, Tile Placement",5288,"Economic, Trains, Transportation",Francis Tresham,4.1566
182631,Star Realms: Colony Wars,2,2,20,20,2015,7.949389999999999,7.276910000000001,3214,12,Deck / Pool Building,8235,"Card Game, Science Fiction","Robert Dougherty, Darwin Kastle",1.931
17392,Here I Stand,2,6,180,360,2006,7.94223,7.2737,3131,12,"Campaign / Battle Card Driven, Dice Rolling, Hand Management, Point to Point Movement, Variable Player Powers",4663,"Negotiation, Political, Religious, Renaissance, Wargame",Ed Beach,4.1477
191189,Aeon's End,1,4,60,60,2016,8.074639999999999,7.27319,2907,14,"Card Drafting, Co-operative Play, Deck / Pool Building, Hand Management, Variable Phase Order, Variable Player Powers",5187,"Card Game, Fantasy, Science Fiction",Kevin Riley,2.8272
181279,Fury of Dracula (third/fourth edition),2,5,120,180,2015,7.614269999999999,7.272530000000001,6775,14,"Partnerships, Point to Point Movement, Secret Unit Deployment, Variable Player Powers",13646,"Adventure, Deduction, Fighting, Horror, Novel-based","Frank Brooks, Stephen Hand, Kevin Wilson",3.1686
3,Samurai,2,4,30,60,1998,7.4367399999999995,7.264410000000001,12808,10,"Area Control / Area Influence, Hand Management, Set Collection, Tile Placement",12860,"Abstract Strategy, Medieval",Reiner Knizia,2.5033
188920,This War of Mine: The Board Game,1,6,45,120,2017,8.058860000000001,7.26416,3143,18,"Action Point Allowance System, Co-operative Play, Dice Rolling, Grid Movement, Press Your Luck, Role Playing, Simulation, Storytelling, Worker Placement",7300,"Adventure, Exploration, Mature / Adult, Modern Warfare, Video Game Theme","Michał Oracz, Jakub Wiśniewski",3.0075
163068,Trickerion: Legends of Illusion,2,4,60,180,2015,7.81628,7.261189999999999,3799,14,"Action / Movement Programming, Action Point Allowance System, Simultaneous Action Selection, Tile Placement, Worker Placement",6918,none,"Richard Amann, Viktor Peter",4.0676
77130,Sid Meier's Civilization: The Board Game,2,4,120,240,2010,7.47001,7.25962,12533,13,"Card Drafting, Deck / Pool Building, Grid Movement, Hand Management, Modular Board, Rock-Paper-Scissors, Trading, Variable Player Powers",16541,"City Building, Civilization, Exploration, Negotiation, Video Game Theme",Kevin Wilson,3.8662
41114,The Resistance,5,10,30,30,2009,7.37075,7.25784,29330,13,"Partnerships, Simultaneous Action Selection, Voting",44386,"Bluffing, Card Game, Deduction, Negotiation, Party Game, Science Fiction, Spies/Secret Agents",Don Eskridge,1.6269999999999998
160477,Onitama,2,2,15,20,2014,7.582110000000001,7.256460000000001,6859,8,"Grid Movement, Hand Management",11692,"Abstract Strategy, Ancient",Shimpei Sato,1.6778
119890,Agricola: All Creatures Big and Small,2,2,30,30,2012,7.4600100000000005,7.25145,10198,13,"Area Enclosure, Tile Placement, Worker Placement",15313,"Animals, Farming",Uwe Rosenberg,2.3468
760,Battle Line,2,2,30,30,2000,7.417610000000001,7.248810000000001,13319,12,"Hand Management, Set Collection",16309,"Ancient, Card Game, Deduction",Reiner Knizia,1.905
198994,Hero Realms,2,4,20,30,2016,7.718560000000001,7.247789999999999,5038,12,"Card Drafting, Deck / Pool Building, Hand Management",10094,"Card Game, Fantasy, Fighting","Robert Dougherty, Darwin Kastle",1.9452
163745,Star Wars: Armada,2,2,120,120,2015,7.9443,7.2443800000000005,3411,14,"Action / Movement Programming, Dice Rolling, Variable Player Powers",7131,"Collectible Components, Fighting, Miniatures, Movies / TV / Radio theme, Science Fiction, Wargame","James Kniffen, Christian T. Petersen",3.1209
204583,Kingdomino,2,4,15,20,2016,7.42675,7.24379,13187,8,"Card Drafting, Pattern Building, Tile Placement, Variable Phase Order",22174,"City Building, Fantasy, Medieval, Territory Building",Bruno Cathala,1.1949
45315,Dungeon Lords,2,4,90,90,2009,7.43221,7.241910000000001,11533,12,"Action / Movement Programming, Hand Management, Simultaneous Action Selection, Tile Placement, Worker Placement",12629,"Economic, Fantasy, Fighting, Humor",Vlaada Chvátil,3.5399
59959,Letters from Whitechapel,2,6,120,120,2011,7.465489999999999,7.24095,10691,13,"Memory, Partnerships, Point to Point Movement, Secret Unit Deployment",14528,"Bluffing, Deduction, Murder/Mystery, Post-Napoleonic","Gabriele Mari, Gianluca Santopietro",2.6755
40692,Small World,2,5,40,80,2009,7.32285,7.24003,49287,8,"Area Control / Area Influence, Area Movement, Dice Rolling, Variable Player Powers",63736,"Fantasy, Fighting, Territory Building",Philippe Keyaerts,2.3646
1,Die Macher,3,5,240,240,1986,7.6501600000000005,7.2349,4664,14,"Area Control / Area Influence, Auction/Bidding, Dice Rolling, Hand Management, Simultaneous Action Selection",5364,"Economic, Negotiation, Political",Karl-Heinz Schmiel,4.3485
175640,Vinhos Deluxe Edition,1,4,60,135,2016,8.3221,7.23486,1851,14,"Area Control / Area Influence, Variable Phase Order, Worker Placement",4211,"Economic, Industry / Manufacturing",Vital Lacerda,4.0776
188834,Secret Hitler,5,10,45,45,2016,7.594189999999999,7.232310000000001,7864,13,"Partnerships, Player Elimination, Voting",10973,"Bluffing, Card Game, Deduction, Humor, Party Game, Political, Print & Play, World War II","Mike Boxleiter, Tommy Maranges, Max Temkin",1.7226
203420,Exit: The Game – The Abandoned Cabin,1,6,45,90,2016,7.75055,7.2293199999999995,3790,12,Co-operative Play,6698,"Deduction, Puzzle, Real-time","Inka Brand, Markus Brand",2.4889
37046,Ghost Stories,1,4,60,60,2008,7.375039999999999,7.2264800000000005,16176,12,"Co-operative Play, Dice Rolling, Grid Movement, Modular Board, Variable Player Powers",21190,"Fantasy, Fighting, Horror, Mythology",Antoine Bauza,2.9032
176920,Mission: Red Planet (Second Edition),2,6,45,90,2015,7.5647199999999994,7.22618,6016,14,"Area Control / Area Influence, Hand Management, Simultaneous Action Selection",8492,Science Fiction,"Bruno Cathala, Bruno Faidutti",2.2321
36932,Claustrophobia,2,2,45,45,2009,7.58023,7.22615,6043,14,"Dice Rolling, Modular Board, Variable Player Powers",8606,"Horror, Adventure, Fantasy, Fighting, Miniatures",Croc,2.4848
